psnrs,iters
32.48129,562
32.895416,563
33.12014,564
33.89514,565
32.785614,566
34.106995,567
33.515945,568
33.091064,569
34.975506,570
33.65266,571
32.492077,572
33.919357,573
34.89127,574
33.1015,575
33.10823,576
33.828854,577
31.58082,578
33.162468,579
34.262535,580
32.079453,581
31.436474,582
33.77117,583
33.82387,584
33.291355,585
33.948063,586
33.359917,587
34.16862,588
34.86117,589
33.2663,590
33.823742,591
33.6722,592
34.58673,593
31.559237,594
33.15464,595
34.330074,596
34.002098,597
32.582848,598
30.08174,599
30.343376,600
34.173347,601
31.283474,602
33.401928,603
30.819178,604
33.23479,605
34.013245,606
35.186886,607
32.8517,608
33.319298,609
35.447735,610
34.617523,611
34.395515,612
33.840782,613
34.588463,614
33.301167,615
34.20944,616
33.423855,617
35.630814,618
31.043858,619
31.100378,620
33.311047,621
30.34943,622
31.708687,623
33.65336,624
33.273163,625
32.45626,626
34.00054,627
32.02938,628
33.537373,629
32.6928,630
32.877766,631
34.448677,632
31.563032,633
31.115343,634
32.29791,635
33.47366,636
33.26592,637
34.68683,638
32.917316,639
33.421104,640
33.0442,641
32.42451,642
32.030624,643
32.098785,644
33.712788,645
33.71883,646
32.785004,647
33.248745,648
32.15399,649
34.511265,650
33.307217,651
32.457333,652
34.49203,653
33.99737,654
34.444252,655
35.53365,656
35.240406,657
33.903454,658
34.344822,659
32.469563,660
32.435993,661
33.031406,662
34.60817,663
34.464104,664
32.527714,665
33.672997,666
34.39096,667
33.522896,668
36.016357,669
36.189552,670
33.118122,671
32.651924,672
34.619537,673
34.504456,674
33.473503,675
32.502373,676
32.572205,677
33.356125,678
32.119225,679
33.965412,680
33.274082,681
32.172333,682
33.12671,683
32.895752,684
32.983376,685
32.215683,686
34.821888,687
32.55533,688
33.995987,689
33.446774,690
33.839184,691
31.883434,692
31.57955,693
33.859966,694
33.41805,695
32.349377,696
32.348263,697
34.126343,698
34.818275,699
31.475414,700
32.150986,701
32.97548,702
30.286467,703
33.45281,704
33.62138,705
32.06578,706
32.316444,707
33.988194,708
33.002018,709
33.65457,710
32.328827,711
31.706675,712
33.395752,713
32.453636,714
32.87588,715
32.11403,716
33.505913,717
33.313198,718
33.237003,719
32.56079,720
32.26113,721
32.909195,722
33.40726,723
35.092094,724
33.93308,725
31.975105,726
33.82683,727
33.502716,728
34.342155,729
33.107666,730
34.144604,731
34.88385,732
33.38696,733
31.932089,734
32.427742,735
33.852066,736
32.40724,737
33.260323,738
33.999214,739
32.227337,740
34.877632,741
32.593483,742
33.58537,743
34.902256,744
32.657608,745
30.626205,746
33.702885,747
33.01142,748
32.529484,749
33.339455,750
33.879883,751
32.67385,752
33.151466,753
30.179176,754
35.193077,755
34.137173,756
33.931297,757
33.013428,758
32.49005,759
34.316624,760
32.679813,761
32.14145,762
34.183765,763
30.549614,764
33.6011,765
33.9553,766
33.594048,767
33.92685,768
32.813232,769
32.49242,770
32.943718,771
34.371536,772
32.29732,773
33.600143,774
34.382584,775
33.696228,776
32.76628,777
33.114628,778
34.076416,779
33.39003,780
33.01661,781
32.38231,782
35.191353,783
31.589212,784
35.069675,785
32.3199,786
32.700306,787
32.26422,788
34.46958,789
33.815105,790
31.561726,791
29.929735,792
33.288445,793
33.62057,794
33.114628,795
34.335964,796
34.568592,797
34.454914,798
33.342373,799
32.757004,800
31.037418,801
34.430164,802
32.93089,803
32.50448,804
34.747578,805
33.98563,806
33.578144,807
31.622124,808
32.94169,809
33.369785,810
32.481705,811
34.17523,812
31.82814,813
31.685734,814
35.34909,815
34.94019,816
33.841156,817
33.480476,818
33.142006,819
33.86848,820
33.238117,821
31.55537,822
32.89315,823
33.635994,824
33.601994,825
33.64632,826
31.232586,827
33.59194,828
32.678547,829
34.37578,830
31.791805,831
33.256653,832
30.964153,833
32.549805,834
32.21239,835
33.214993,836
35.308502,837
32.98065,838
34.69838,839
33.097923,840
31.33997,841
32.76932,842
33.83475,843
32.906967,844
33.604935,845
34.64861,846
34.13736,847
34.05083,848
33.078377,849
32.463375,850
32.731228,851
34.418644,852
32.617706,853
33.160717,854
33.534008,855
33.06227,856
32.65179,857
35.18151,858
33.960117,859
33.588978,860
33.28665,861
33.557907,862
33.742,863
33.565613,864
32.08775,865
33.365017,866
32.873993,867
34.809944,868
32.12126,869
32.931904,870
34.698196,871
36.317284,872
33.155323,873
33.005653,874
32.882015,875
31.446701,876
32.948925,877
34.609802,878
34.498104,879
31.852596,880
32.96922,881
30.851439,882
33.80839,883
30.542307,884
32.457096,885
33.963287,886
30.830807,887
32.0564,888
34.192196,889
33.12139,890
32.278637,891
33.02755,892
32.95554,893
33.51622,894
33.389404,895
34.36248,896
35.45753,897
33.178024,898
33.385624,899
33.66219,900
32.59706,901
32.36307,902
32.193638,903
33.899426,904
33.951195,905
35.125393,906
34.420464,907
31.641912,908
33.35686,909
34.25137,910
31.732162,911
34.113308,912
33.16156,913
32.867912,914
33.79282,915
32.69138,916
34.66535,917
33.566612,918
33.852547,919
32.22358,920
34.254227,921
34.269737,922
32.949936,923
32.695633,924
34.218555,925
35.079117,926
32.176785,927
34.62678,928
34.09361,929
33.77156,930
33.52334,931
33.533215,932
31.862555,933
33.387024,934
32.29308,935
32.21394,936
31.77185,937
33.10273,938
33.657646,939
33.73031,940
31.938667,941
34.416466,942
33.975513,943
31.88379,944
32.83278,945
34.297775,946
32.588875,947
34.573128,948
31.634323,949
31.611403,950
33.814648,951
33.009872,952
32.994236,953
33.334858,954
33.91915,955
34.289837,956
31.178513,957
33.40019,958
36.325893,959
33.240177,960
31.602844,961
34.737392,962
32.32283,963
34.06717,964
32.822136,965
32.493977,966
32.05067,967
34.203285,968
32.384464,969
31.417965,970
30.752039,971
33.533546,972
35.80571,973
33.610115,974
32.633953,975
34.988205,976
36.554302,977
34.02304,978
32.87848,979
31.411093,980
34.365368,981
33.417633,982
32.17282,983
32.80584,984
34.61116,985
33.898964,986
33.809082,987
32.631405,988
32.219,989
34.052452,990
33.6798,991
30.839968,992
32.46749,993
33.254345,994
33.865543,995
30.611174,996
33.832924,997
32.44711,998
31.229797,999
34.335037,1000
34.362587,1001
33.862667,1002
33.22535,1003
33.63784,1004
32.20554,1005
34.896828,1006
31.758177,1007
34.094986,1008
33.266533,1009
33.549255,1010
31.829927,1011
36.69541,1012
30.52907,1013
34.51695,1014
32.285835,1015
32.252903,1016
31.482552,1017
31.983202,1018
33.93041,1019
32.28222,1020
32.39334,1021
33.105247,1022
34.441753,1023
34.26312,1024
32.975708,1025
35.024826,1026
34.27749,1027
32.978275,1028
32.202988,1029
33.473373,1030
32.810493,1031
32.682922,1032
32.755596,1033
35.016914,1034
32.79779,1035
33.040615,1036
33.477985,1037
34.366383,1038
34.39655,1039
34.616123,1040
33.083633,1041
32.40011,1042
32.690765,1043
33.163063,1044
32.602386,1045
31.675049,1046
33.357998,1047
31.115517,1048
32.25045,1049
32.705357,1050
33.69453,1051
31.163422,1052
33.327545,1053
33.15278,1054
34.861256,1055
33.017673,1056
33.59075,1057
35.34447,1058
34.744667,1059
33.410465,1060
33.576393,1061
32.39406,1062
34.5254,1063
31.7074,1064
31.405304,1065
34.387177,1066
33.951305,1067
33.321686,1068
33.33986,1069
31.370388,1070
34.236206,1071
31.781672,1072
34.270386,1073
32.762283,1074
33.356434,1075
32.436554,1076
34.202393,1077
31.143515,1078
33.523388,1079
30.874443,1080
33.148186,1081
32.912884,1082
31.599312,1083
32.590836,1084
32.426888,1085
35.212456,1086
32.323696,1087
31.68994,1088
34.64174,1089
35.204006,1090
31.805344,1091
33.573116,1092
33.417305,1093
34.14783,1094
32.496273,1095
33.72383,1096
32.659924,1097
31.634811,1098
31.97586,1099
34.117863,1100
34.609997,1101
32.62813,1102
33.061745,1103
32.731472,1104
34.49612,1105
35.534016,1106
32.890934,1107
31.111443,1108
35.504974,1109
34.251915,1110
32.90257,1111
32.792023,1112
31.056412,1113
33.708553,1114
33.251984,1115
31.18967,1116
31.064789,1117
34.515144,1118
34.51364,1119
33.742836,1120
33.959614,1121
31.0513,1122
33.504814,1123
33.819862,1124
33.973328,1125
32.46402,1126
34.810837,1127
35.04681,1128
33.10932,1129
34.456707,1130
34.643852,1131
32.9199,1132
34.280544,1133
34.79916,1134
32.316574,1135
33.19183,1136
32.781097,1137
31.495161,1138
31.894535,1139
31.496868,1140
34.460114,1141
33.46311,1142
34.5864,1143
32.20643,1144
33.26648,1145
33.520317,1146
31.947346,1147
31.890007,1148
32.5826,1149
33.82729,1150
31.305616,1151
32.85349,1152
32.600323,1153
32.47945,1154
30.445595,1155
33.545883,1156
31.817167,1157
31.838951,1158
32.635994,1159
32.520313,1160
35.2631,1161
35.78057,1162
33.16443,1163
33.5014,1164
35.72537,1165
30.870523,1166
32.64595,1167
34.264057,1168
32.34294,1169
34.312584,1170
32.59257,1171
31.994125,1172
32.952217,1173
32.759434,1174
34.867912,1175
34.13711,1176
33.783005,1177
33.14716,1178
34.209892,1179
32.646717,1180
34.5504,1181
32.008636,1182
32.98449,1183
34.564583,1184
31.997341,1185
32.660965,1186
33.479572,1187
33.42685,1188
31.871662,1189
32.58222,1190
33.54172,1191
33.978745,1192
32.302235,1193
32.600025,1194
33.30119,1195
33.18974,1196
36.634434,1197
31.687098,1198
33.74716,1199
34.273552,1200
33.468452,1201
32.854202,1202
32.123558,1203
32.074284,1204
33.952625,1205
33.48217,1206
36.205734,1207
34.029736,1208
33.45685,1209
34.03811,1210
33.756016,1211
29.04773,1212
32.006866,1213
34.00193,1214
32.41963,1215
32.984623,1216
31.426338,1217
32.907444,1218
35.31311,1219
34.411407,1220
33.484303,1221
33.446617,1222
32.57,1223
34.15624,1224
34.355774,1225
33.1099,1226
33.75151,1227
32.028835,1228
32.198902,1229
34.2899,1230
34.550816,1231
34.13036,1232
33.442493,1233
32.14033,1234
33.511826,1235
35.088852,1236
33.24414,1237
33.401608,1238
33.996777,1239
32.862488,1240
34.009586,1241
33.01965,1242
32.835934,1243
33.01459,1244
32.951004,1245
32.77768,1246
34.347168,1247
32.88977,1248
33.21079,1249
35.362053,1250
32.077213,1251
33.60869,1252
33.13369,1253
33.209663,1254
32.349438,1255
31.71479,1256
31.89891,1257
34.820038,1258
31.626892,1259
34.32112,1260
34.037144,1261
33.857475,1262
33.15702,1263
30.988518,1264
31.691517,1265
31.35757,1266
31.807991,1267
33.622936,1268
34.778786,1269
33.327503,1270
32.933434,1271
31.272657,1272
34.299038,1273
31.265736,1274
33.46248,1275
34.0067,1276
33.41822,1277
32.73363,1278
31.278278,1279
33.935608,1280
34.41317,1281
33.49319,1282
32.067036,1283
34.061043,1284
31.210213,1285
33.756573,1286
34.24809,1287
32.91958,1288
34.735046,1289
33.93378,1290
34.29338,1291
34.655567,1292
30.6269,1293
34.308876,1294
32.852104,1295
35.268997,1296
32.4303,1297
33.633312,1298
33.236523,1299
32.097546,1300
34.26278,1301
34.5299,1302
33.418316,1303
34.87445,1304
33.883606,1305
33.764194,1306
32.53457,1307
33.292397,1308
33.76452,1309
31.88222,1310
32.589497,1311
32.87488,1312
32.510075,1313
32.82328,1314
32.808247,1315
33.44382,1316
32.71076,1317
33.44641,1318
32.369152,1319
33.577095,1320
34.625977,1321
33.79322,1322
34.459084,1323
32.359154,1324
33.640923,1325
32.245213,1326
33.985157,1327
34.15725,1328
30.858953,1329
34.135765,1330
34.162098,1331
32.338665,1332
32.880028,1333
35.29142,1334
33.384365,1335
32.998566,1336
33.7949,1337
35.59218,1338
34.48637,1339
32.91375,1340
34.394337,1341
31.27,1342
37.534443,1343
32.21089,1344
33.849464,1345
34.48477,1346
33.346664,1347
34.008884,1348
35.249123,1349
35.354794,1350
32.93108,1351
30.519547,1352
33.328156,1353
35.522,1354
33.51706,1355
34.465324,1356
32.088703,1357
32.029156,1358
33.767162,1359
33.49112,1360
34.2485,1361
31.390087,1362
33.61973,1363
33.22926,1364
32.02239,1365
35.490425,1366
33.246086,1367
33.872746,1368
32.980534,1369
33.44543,1370
33.5618,1371
32.786953,1372
33.103947,1373
32.88896,1374
33.542328,1375
33.119053,1376
32.64668,1377
34.698345,1378
34.985794,1379
35.458,1380
32.691723,1381
32.04963,1382
33.930237,1383
32.238415,1384
33.30692,1385
33.075924,1386
33.508736,1387
34.22084,1388
32.253986,1389
33.55766,1390
34.700764,1391
32.19554,1392
34.34809,1393
34.791134,1394
34.980232,1395
33.289665,1396
32.51825,1397
34.48954,1398
34.3259,1399
32.942352,1400
33.841106,1401
32.289665,1402
32.064766,1403
32.927902,1404
34.70712,1405
32.24484,1406
33.917973,1407
35.08986,1408
31.96307,1409
32.302254,1410
35.23007,1411
33.210674,1412
31.709671,1413
33.38269,1414
35.6734,1415
31.673626,1416
33.36986,1417
33.945953,1418
33.950214,1419
33.60591,1420
33.54474,1421
34.93911,1422
33.591404,1423
33.936954,1424
31.91469,1425
34.337246,1426
33.032753,1427
33.454178,1428
33.22836,1429
32.280785,1430
34.34448,1431
32.56345,1432
33.98726,1433
32.132946,1434
33.664707,1435
34.32912,1436
32.81449,1437
34.56996,1438
33.677677,1439
33.685593,1440
34.350914,1441
31.514038,1442
32.47071,1443
32.653214,1444
33.886383,1445
32.83029,1446
33.642284,1447
35.00395,1448
33.223022,1449
32.36803,1450
32.5088,1451
34.250423,1452
31.756804,1453
34.031803,1454
33.8384,1455
33.28824,1456
34.080284,1457
34.399002,1458
33.945488,1459
34.82041,1460
33.64632,1461
33.882202,1462
31.934471,1463
31.567665,1464
32.7975,1465
32.441414,1466
32.561493,1467
32.24774,1468
33.108124,1469
34.006195,1470
32.676617,1471
34.588593,1472
33.045044,1473
32.502487,1474
32.266502,1475
32.32981,1476
32.66491,1477
33.219013,1478
34.496883,1479
35.320843,1480
33.923737,1481
31.435844,1482
33.5408,1483
32.85406,1484
32.19436,1485
33.75154,1486
32.859245,1487
33.53734,1488
33.537224,1489
31.71981,1490
32.547638,1491
34.63156,1492
33.567936,1493
33.17727,1494
29.75908,1495
32.99872,1496
33.57304,1497
33.212883,1498
31.300829,1499
30.444115,1500
33.219154,1501
32.927574,1502
33.34041,1503
33.34491,1504
32.152256,1505
33.71221,1506
32.76874,1507
32.444927,1508
32.514645,1509
33.363556,1510
33.544884,1511
34.102497,1512
33.872677,1513
33.44605,1514
32.58161,1515
32.72438,1516
33.456425,1517
33.131836,1518
33.979126,1519
32.75912,1520
34.35081,1521
33.30414,1522
33.85476,1523
32.17944,1524
32.887558,1525
35.87172,1526
32.34305,1527
31.695633,1528
33.41499,1529
34.879257,1530
32.629673,1531
31.920078,1532
32.67652,1533
33.17943,1534
32.34179,1535
34.168686,1536
33.1621,1537
32.448788,1538
33.561584,1539
32.114243,1540
33.517696,1541
33.47474,1542
35.148796,1543
34.691254,1544
32.160763,1545
32.788635,1546
33.01203,1547
33.09453,1548
33.77593,1549
32.828156,1550
34.228363,1551
35.310234,1552
32.819057,1553
33.267048,1554
31.84181,1555
33.96383,1556
31.762484,1557
34.58165,1558
32.885174,1559
34.82187,1560
32.88775,1561
34.942448,1562
32.270752,1563
32.70495,1564
33.49857,1565
33.042442,1566
34.216705,1567
35.044613,1568
36.513744,1569
33.217823,1570
33.788475,1571
32.68368,1572
33.57573,1573
33.79283,1574
32.24993,1575
32.045616,1576
32.25184,1577
33.1428,1578
33.826263,1579
33.563705,1580
34.474293,1581
34.138466,1582
34.123264,1583
34.8766,1584
33.56246,1585
33.42827,1586
33.333553,1587
32.379944,1588
35.6129,1589
33.67266,1590
31.948166,1591
32.822662,1592
33.609215,1593
33.988926,1594
34.744446,1595
32.765507,1596
31.671638,1597
33.90628,1598
34.245556,1599
34.401695,1600
31.824741,1601
33.510597,1602
33.078693,1603
35.84203,1604
32.690914,1605
35.10274,1606
31.446407,1607
32.405487,1608
33.322216,1609
32.54038,1610
33.958397,1611
36.00857,1612
31.827944,1613
33.348976,1614
34.8483,1615
33.59585,1616
33.529823,1617
33.716885,1618
34.228344,1619
32.478085,1620
32.103725,1621
34.6341,1622
33.722538,1623
33.83129,1624
32.819756,1625
34.754623,1626
32.740314,1627
32.823826,1628
32.267506,1629
31.077013,1630
32.392105,1631
31.969423,1632
33.061203,1633
32.848213,1634
32.90084,1635
34.12847,1636
33.398624,1637
34.212,1638
34.02437,1639
34.169537,1640
32.85829,1641
32.93093,1642
32.117588,1643
33.19592,1644
33.32036,1645
34.33754,1646
32.518764,1647
33.281166,1648
33.60783,1649
35.014084,1650
35.362633,1651
34.65317,1652
33.19736,1653
33.500134,1654
32.447327,1655
32.935734,1656
32.100693,1657
32.983475,1658
32.9675,1659
33.100014,1660
33.346794,1661
31.313896,1662
33.572422,1663
33.90366,1664
31.995369,1665
34.077957,1666
31.044514,1667
31.140133,1668
34.251976,1669
32.233505,1670
33.84883,1671
33.959866,1672
34.38461,1673
33.491905,1674
34.35041,1675
33.14045,1676
31.795391,1677
32.370674,1678
32.707443,1679
33.677734,1680
33.441452,1681
33.39371,1682
32.297752,1683
34.87492,1684
34.64019,1685
33.89558,1686
31.08017,1687
31.891165,1688
31.964827,1689
33.8004,1690
33.381584,1691
31.72247,1692
33.395786,1693
33.348843,1694
33.12762,1695
32.355484,1696
31.984941,1697
35.294525,1698
31.856203,1699
34.457733,1700
32.9064,1701
33.090614,1702
33.244102,1703
31.081833,1704
31.817495,1705
33.275898,1706
32.085815,1707
32.928467,1708
32.984356,1709
34.686867,1710
35.3444,1711
32.916573,1712
34.40577,1713
31.719597,1714
32.755424,1715
32.829662,1716
34.6175,1717
33.873055,1718
33.145584,1719
33.18028,1720
34.987343,1721
33.119015,1722
32.25741,1723
33.974644,1724
33.58058,1725
32.8049,1726
33.22266,1727
34.38017,1728
33.595245,1729
31.667114,1730
33.39607,1731
30.245445,1732
32.95197,1733
34.915653,1734
33.696247,1735
33.55935,1736
33.223366,1737
34.45878,1738
33.105255,1739
33.00301,1740
32.543785,1741
32.85714,1742
33.656837,1743
33.741325,1744
33.030148,1745
30.385923,1746
34.029926,1747
32.248856,1748
33.831192,1749
32.139286,1750
32.220047,1751
33.034225,1752
34.411774,1753
32.693268,1754
35.032875,1755
31.89523,1756
33.336937,1757
32.793552,1758
34.038696,1759
32.190624,1760
33.529144,1761
32.770786,1762
32.341797,1763
32.991802,1764
33.593956,1765
32.12509,1766
34.645744,1767
34.26513,1768
33.70703,1769
31.977861,1770
34.03458,1771
34.00245,1772
33.519028,1773
32.014538,1774
33.079735,1775
32.694305,1776
32.403362,1777
33.06766,1778
32.492237,1779
34.55036,1780
32.278233,1781
35.81427,1782
33.17715,1783
33.661877,1784
32.1072,1785
31.952364,1786
30.669147,1787
32.46713,1788
33.32584,1789
34.14612,1790
31.804153,1791
32.762512,1792
32.629555,1793
32.03273,1794
33.393875,1795
34.291695,1796
33.098747,1797
32.617756,1798
34.07537,1799
32.979485,1800
32.918034,1801
33.93414,1802
33.094547,1803
33.300316,1804
33.49106,1805
32.720627,1806
33.032036,1807
34.307472,1808
32.367683,1809
33.83552,1810
33.35356,1811
34.699314,1812
33.452164,1813
32.87851,1814
31.75903,1815
33.854095,1816
34.0825,1817
33.325928,1818
31.969717,1819
33.250523,1820
31.740858,1821
32.040844,1822
30.772188,1823
33.703747,1824
34.770565,1825
32.22344,1826
33.961468,1827
33.559395,1828
31.319946,1829
31.344013,1830
31.325455,1831
32.9583,1832
33.671795,1833
34.45034,1834
32.44159,1835
33.973114,1836
33.046112,1837
33.116585,1838
32.784187,1839
32.63674,1840
31.765062,1841
35.25844,1842
32.501377,1843
34.389587,1844
33.465065,1845
33.680374,1846
34.804955,1847
31.730904,1848
32.76843,1849
33.88606,1850
32.163876,1851
33.486958,1852
34.848408,1853
30.755522,1854
32.66905,1855
33.024002,1856
32.507523,1857
33.47234,1858
32.2453,1859
32.63351,1860
31.769073,1861
33.907024,1862
33.751167,1863
34.52089,1864
33.40119,1865
32.85163,1866
33.621708,1867
34.45227,1868
33.916977,1869
31.260384,1870
34.128864,1871
