psnrs,iters
24.664436,872
24.484444,873
25.471272,874
24.551987,875
25.154411,876
24.34038,877
24.273972,878
23.480503,879
22.03656,880
25.801075,881
24.340122,882
22.736216,883
25.225262,884
23.86073,885
25.320501,886
24.321453,887
23.32487,888
26.851017,889
22.449701,890
23.88611,891
26.670397,892
24.377033,893
23.667906,894
23.37056,895
23.843176,896
25.723034,897
25.509207,898
23.66479,899
25.837872,900
26.74596,901
25.090723,902
25.57534,903
24.398718,904
23.868412,905
24.323616,906
23.250578,907
24.887617,908
23.766594,909
24.332783,910
25.068724,911
24.188517,912
23.065786,913
25.355652,914
26.083145,915
24.330261,916
25.397036,917
23.73383,918
24.911129,919
25.234257,920
25.682861,921
24.984219,922
23.836208,923
22.567421,924
25.389996,925
23.58616,926
24.474867,927
25.446762,928
25.224207,929
24.915054,930
25.412708,931
26.618183,932
25.338806,933
24.092716,934
24.687216,935
25.246447,936
26.830576,937
24.274143,938
27.26561,939
26.236588,940
25.784565,941
25.173838,942
25.764977,943
24.31898,944
24.931822,945
26.018002,946
23.933361,947
25.897324,948
25.328981,949
25.580578,950
25.475433,951
23.989944,952
23.574774,953
25.708244,954
26.20909,955
24.386887,956
23.833315,957
23.08743,958
24.286812,959
24.47551,960
22.961472,961
25.1314,962
24.729216,963
26.181448,964
23.473812,965
23.156271,966
25.790615,967
23.52591,968
26.179497,969
26.484558,970
25.096611,971
25.286625,972
24.740164,973
25.405231,974
23.71447,975
24.819162,976
23.393278,977
25.754118,978
23.7337,979
22.935392,980
25.054787,981
24.028826,982
24.045044,983
25.934935,984
26.84753,985
25.237793,986
23.9143,987
26.029774,988
27.56191,989
24.841366,990
25.455235,991
24.32781,992
24.762321,993
24.580584,994
25.050678,995
25.738829,996
27.036167,997
24.579552,998
23.671968,999
23.200188,1000
25.030098,1001
25.1902,1002
26.170605,1003
25.495087,1004
23.119099,1005
25.625105,1006
22.654892,1007
24.269936,1008
28.18285,1009
24.208584,1010
23.731138,1011
25.153114,1012
25.88828,1013
24.641624,1014
24.34842,1015
24.439219,1016
26.941086,1017
25.692118,1018
25.2681,1019
26.184923,1020
23.49025,1021
25.988441,1022
24.451,1023
23.082367,1024
25.50004,1025
24.607733,1026
26.62051,1027
24.488306,1028
26.629335,1029
24.416761,1030
24.469872,1031
24.26814,1032
24.566696,1033
26.127909,1034
24.634752,1035
25.103378,1036
23.643131,1037
25.009462,1038
25.159458,1039
23.169083,1040
23.535656,1041
25.41216,1042
25.594442,1043
25.691372,1044
26.337463,1045
24.923174,1046
25.845379,1047
25.78293,1048
23.908165,1049
24.070007,1050
26.456354,1051
24.232574,1052
24.991535,1053
23.587141,1054
25.043888,1055
24.290104,1056
21.570602,1057
24.007992,1058
27.313444,1059
24.95422,1060
23.086441,1061
25.210627,1062
24.887552,1063
25.071758,1064
24.768621,1065
23.357048,1066
25.514988,1067
26.157928,1068
25.36253,1069
25.114185,1070
22.68628,1071
25.030697,1072
27.17616,1073
25.240784,1074
24.400822,1075
25.81277,1076
22.81437,1077
24.686586,1078
26.193954,1079
24.895988,1080
24.201233,1081
25.268803,1082
24.729233,1083
23.594591,1084
24.145702,1085
24.942644,1086
24.894693,1087
25.645107,1088
24.220419,1089
25.96664,1090
23.996735,1091
25.92266,1092
26.343443,1093
24.253311,1094
24.203634,1095
23.808249,1096
24.243084,1097
23.384583,1098
23.899755,1099
24.826023,1100
23.265469,1101
25.532148,1102
25.115192,1103
25.425528,1104
24.550903,1105
27.128733,1106
24.021427,1107
24.356869,1108
26.209457,1109
27.287004,1110
25.19108,1111
26.920296,1112
24.763557,1113
24.810173,1114
26.643326,1115
25.638481,1116
22.900879,1117
25.342957,1118
24.566544,1119
23.380005,1120
24.498129,1121
23.91794,1122
25.504501,1123
24.927767,1124
25.523132,1125
24.600544,1126
26.351946,1127
24.245779,1128
24.805498,1129
24.955994,1130
25.779995,1131
24.55954,1132
24.311642,1133
25.007008,1134
25.11691,1135
25.944872,1136
24.263954,1137
25.995493,1138
25.537773,1139
24.76344,1140
23.930527,1141
25.368813,1142
23.506142,1143
25.4539,1144
23.5235,1145
26.049892,1146
25.812515,1147
25.196606,1148
26.65879,1149
24.895384,1150
23.988817,1151
24.951136,1152
24.363459,1153
25.516068,1154
24.583685,1155
24.546164,1156
24.548306,1157
25.52635,1158
25.938799,1159
25.38697,1160
25.894115,1161
25.446184,1162
25.253319,1163
23.026257,1164
25.89706,1165
25.255947,1166
23.774519,1167
24.957298,1168
23.019484,1169
24.400625,1170
23.33464,1171
23.43981,1172
24.51432,1173
26.061914,1174
23.286518,1175
25.396349,1176
24.901974,1177
23.984497,1178
24.140266,1179
24.212116,1180
23.98061,1181
24.125439,1182
22.108328,1183
23.85253,1184
24.742643,1185
26.509022,1186
24.24639,1187
26.07537,1188
24.948141,1189
26.52709,1190
25.814817,1191
25.247957,1192
25.001223,1193
24.019325,1194
26.321276,1195
24.2594,1196
24.088533,1197
25.428364,1198
24.66505,1199
27.220556,1200
25.128927,1201
25.555672,1202
26.864985,1203
25.095463,1204
24.750927,1205
25.916908,1206
25.295095,1207
25.775883,1208
26.351873,1209
24.216248,1210
23.954142,1211
22.959717,1212
25.435188,1213
24.377377,1214
26.392796,1215
24.141949,1216
26.94976,1217
24.103739,1218
26.678814,1219
27.177984,1220
23.801258,1221
24.194862,1222
23.414825,1223
23.346046,1224
23.401373,1225
26.378857,1226
26.778362,1227
25.072124,1228
25.863752,1229
23.339918,1230
26.02037,1231
26.260399,1232
26.415722,1233
24.541786,1234
26.04391,1235
24.896719,1236
23.482319,1237
27.020443,1238
24.820217,1239
24.22525,1240
26.083029,1241
24.997427,1242
24.449566,1243
24.921474,1244
25.763865,1245
24.028404,1246
25.386364,1247
24.560352,1248
26.482708,1249
23.71274,1250
24.647017,1251
25.683363,1252
24.199999,1253
25.071295,1254
23.163742,1255
25.82117,1256
23.858912,1257
25.048729,1258
25.12255,1259
26.627907,1260
24.498802,1261
26.19195,1262
25.267057,1263
25.051134,1264
25.267458,1265
25.064896,1266
24.304764,1267
24.680996,1268
23.629248,1269
25.084404,1270
24.879572,1271
24.471405,1272
24.625265,1273
26.608374,1274
24.19017,1275
24.199368,1276
23.411722,1277
24.55536,1278
25.529873,1279
25.323236,1280
23.749985,1281
24.24208,1282
24.403933,1283
24.251902,1284
23.937958,1285
24.181301,1286
24.943542,1287
25.887411,1288
26.346666,1289
23.129097,1290
22.732178,1291
24.263762,1292
24.444748,1293
25.508472,1294
23.091719,1295
23.499777,1296
25.829908,1297
24.282768,1298
23.722038,1299
22.890337,1300
24.554588,1301
26.453976,1302
24.043903,1303
26.85057,1304
26.444483,1305
22.976547,1306
26.986797,1307
23.628351,1308
25.214268,1309
24.675262,1310
25.154266,1311
25.891735,1312
23.875992,1313
24.912392,1314
25.309635,1315
25.29229,1316
23.419762,1317
25.118544,1318
26.46746,1319
23.985497,1320
22.557133,1321
25.789568,1322
25.72176,1323
24.679794,1324
24.583477,1325
23.635643,1326
25.714254,1327
24.149166,1328
27.352787,1329
25.927763,1330
24.788414,1331
23.989891,1332
25.683685,1333
25.7343,1334
25.3975,1335
24.788244,1336
26.39742,1337
27.190838,1338
23.291256,1339
26.152035,1340
26.466171,1341
25.033705,1342
24.299728,1343
27.523228,1344
24.515644,1345
24.860409,1346
25.237526,1347
25.13572,1348
22.419018,1349
24.956608,1350
24.415216,1351
25.143967,1352
24.14782,1353
24.868656,1354
24.747387,1355
24.710297,1356
24.028812,1357
24.254387,1358
23.982504,1359
24.961102,1360
25.650917,1361
23.501225,1362
22.463352,1363
25.45678,1364
24.107656,1365
24.74447,1366
24.106882,1367
24.39339,1368
27.304058,1369
25.115376,1370
25.120148,1371
24.736595,1372
25.047712,1373
25.87676,1374
25.665985,1375
25.8817,1376
26.661491,1377
25.305555,1378
24.864452,1379
25.562317,1380
25.330782,1381
25.820295,1382
24.350437,1383
26.785198,1384
25.335545,1385
25.863401,1386
24.347736,1387
23.123604,1388
24.077698,1389
26.170654,1390
26.15195,1391
24.501328,1392
25.743797,1393
24.76514,1394
24.535025,1395
24.664232,1396
24.864738,1397
25.501852,1398
24.235966,1399
22.71838,1400
25.741325,1401
23.568699,1402
25.491898,1403
24.305773,1404
23.056007,1405
27.789219,1406
23.266777,1407
25.722723,1408
24.699993,1409
24.108414,1410
25.49837,1411
24.13088,1412
24.566957,1413
24.834139,1414
26.70453,1415
25.752522,1416
24.574348,1417
27.619617,1418
25.050194,1419
24.90747,1420
23.910067,1421
26.254618,1422
23.63549,1423
23.848448,1424
26.434864,1425
25.101393,1426
24.916513,1427
23.968014,1428
24.909727,1429
27.842539,1430
24.992046,1431
25.625862,1432
25.008352,1433
26.25509,1434
23.741673,1435
24.59393,1436
26.362637,1437
24.368984,1438
24.126377,1439
24.47861,1440
24.434895,1441
23.56559,1442
24.65549,1443
24.777662,1444
25.66217,1445
24.566864,1446
25.175377,1447
25.92745,1448
25.220583,1449
26.0762,1450
24.418404,1451
23.334448,1452
25.582676,1453
23.837378,1454
23.157148,1455
24.227869,1456
25.094673,1457
25.180916,1458
26.102997,1459
25.31874,1460
24.557747,1461
24.65868,1462
24.123398,1463
24.109928,1464
24.765818,1465
23.751982,1466
24.664995,1467
24.541761,1468
23.75989,1469
23.90718,1470
25.091316,1471
24.40786,1472
23.846167,1473
24.832048,1474
24.394634,1475
23.937387,1476
24.637493,1477
23.595259,1478
22.504847,1479
25.437157,1480
27.140236,1481
26.670723,1482
25.276688,1483
26.278563,1484
23.433455,1485
23.622047,1486
24.99399,1487
26.978115,1488
24.219873,1489
23.340197,1490
25.142517,1491
24.028322,1492
24.052801,1493
23.268557,1494
25.9787,1495
24.773872,1496
23.331272,1497
25.120926,1498
23.843124,1499
24.272697,1500
24.13668,1501
24.427288,1502
24.53106,1503
24.819492,1504
23.807243,1505
24.752441,1506
23.619337,1507
25.499659,1508
24.97533,1509
23.862226,1510
24.49133,1511
22.897919,1512
25.83661,1513
24.654673,1514
23.676184,1515
23.579239,1516
24.74822,1517
24.837948,1518
24.625025,1519
26.088028,1520
23.227728,1521
25.038616,1522
26.247269,1523
23.634254,1524
23.946096,1525
24.675179,1526
23.018112,1527
24.501764,1528
24.498722,1529
25.283016,1530
25.35641,1531
24.345732,1532
25.605305,1533
22.891335,1534
26.365202,1535
25.355297,1536
26.847443,1537
24.64485,1538
26.429567,1539
24.683111,1540
25.659332,1541
25.298155,1542
27.272682,1543
23.805677,1544
26.250027,1545
25.666744,1546
26.377203,1547
24.620918,1548
24.50165,1549
23.77717,1550
25.405293,1551
24.584763,1552
22.412975,1553
25.421585,1554
25.27519,1555
26.540398,1556
23.937916,1557
23.933945,1558
22.885073,1559
25.877192,1560
24.415379,1561
23.76605,1562
23.638813,1563
25.37423,1564
25.398514,1565
23.675953,1566
24.72397,1567
26.180237,1568
26.64549,1569
22.291548,1570
25.892036,1571
22.656744,1572
25.784279,1573
24.439432,1574
25.090187,1575
25.492344,1576
25.734306,1577
23.886194,1578
23.469374,1579
26.082909,1580
25.398252,1581
24.603455,1582
24.291904,1583
24.577911,1584
25.845613,1585
24.673128,1586
25.84255,1587
27.296425,1588
25.444662,1589
25.37704,1590
24.352129,1591
22.967697,1592
24.942753,1593
26.817762,1594
25.089993,1595
22.28277,1596
22.447826,1597
24.087814,1598
24.100168,1599
24.635279,1600
25.962465,1601
24.621298,1602
23.996698,1603
27.96729,1604
25.830467,1605
24.000624,1606
24.630869,1607
25.88279,1608
24.089241,1609
23.215141,1610
25.428474,1611
24.559177,1612
25.026949,1613
23.446188,1614
24.92531,1615
25.117237,1616
25.58338,1617
25.630644,1618
25.645523,1619
24.591137,1620
25.38533,1621
25.973358,1622
24.153196,1623
25.068293,1624
24.290972,1625
23.487812,1626
24.539398,1627
24.918287,1628
24.403572,1629
25.9193,1630
25.710464,1631
23.714544,1632
26.650307,1633
24.20428,1634
24.157354,1635
24.519585,1636
25.75835,1637
25.42988,1638
23.438828,1639
22.985785,1640
24.812796,1641
25.259972,1642
24.23602,1643
22.700994,1644
25.679262,1645
24.565313,1646
24.16625,1647
25.08768,1648
26.68047,1649
26.012978,1650
23.417408,1651
24.154493,1652
25.263376,1653
21.947441,1654
24.375685,1655
25.228947,1656
25.772676,1657
25.271091,1658
23.89053,1659
25.93364,1660
25.620125,1661
25.055658,1662
24.878067,1663
24.169052,1664
25.134542,1665
24.627789,1666
25.71495,1667
25.229603,1668
25.370504,1669
24.54401,1670
25.078047,1671
25.381052,1672
24.81464,1673
25.252556,1674
24.946415,1675
24.040482,1676
24.215897,1677
23.53135,1678
25.327414,1679
25.980522,1680
25.719965,1681
25.682148,1682
23.979488,1683
23.626947,1684
25.172276,1685
24.520227,1686
25.877869,1687
23.349295,1688
23.64347,1689
25.875704,1690
24.972727,1691
24.947817,1692
25.76132,1693
24.028986,1694
24.908876,1695
25.17323,1696
25.977678,1697
25.967113,1698
25.727234,1699
26.087631,1700
24.33525,1701
24.085434,1702
25.48125,1703
24.941357,1704
25.796928,1705
25.164547,1706
25.419462,1707
24.208363,1708
24.946209,1709
23.407738,1710
24.223969,1711
24.219687,1712
24.785461,1713
24.41435,1714
25.389194,1715
25.814249,1716
25.029827,1717
27.682232,1718
23.638971,1719
24.23771,1720
27.930489,1721
25.952518,1722
23.98491,1723
24.834002,1724
25.846638,1725
26.700012,1726
22.816036,1727
24.704123,1728
25.193619,1729
24.163397,1730
25.13582,1731
24.61972,1732
25.894106,1733
23.730051,1734
25.7641,1735
24.878778,1736
25.951797,1737
25.35534,1738
24.40318,1739
24.580395,1740
23.940403,1741
23.89699,1742
25.080729,1743
23.478125,1744
23.84079,1745
24.545582,1746
25.363693,1747
25.063505,1748
24.822315,1749
24.578194,1750
25.195263,1751
25.517963,1752
23.651667,1753
22.998093,1754
24.992393,1755
24.763817,1756
24.921217,1757
24.930923,1758
25.1608,1759
26.696537,1760
25.47964,1761
24.740719,1762
26.228514,1763
24.89251,1764
26.035059,1765
24.494972,1766
24.603346,1767
25.91094,1768
27.376534,1769
26.630049,1770
24.355354,1771
26.501469,1772
25.699368,1773
25.893526,1774
26.233944,1775
24.898201,1776
24.704483,1777
25.091454,1778
26.189491,1779
26.432531,1780
24.904827,1781
24.719362,1782
24.06021,1783
24.90591,1784
25.05011,1785
23.638992,1786
23.95824,1787
24.31756,1788
26.198051,1789
24.746592,1790
25.34309,1791
25.149376,1792
24.586342,1793
24.034012,1794
25.675146,1795
24.030624,1796
24.192032,1797
23.3121,1798
26.7848,1799
25.643318,1800
25.7146,1801
23.45094,1802
25.453587,1803
24.765036,1804
24.033443,1805
24.384857,1806
25.044497,1807
25.124235,1808
24.00167,1809
23.530313,1810
23.917017,1811
24.444199,1812
25.759674,1813
25.043808,1814
23.972095,1815
26.147453,1816
24.953127,1817
24.532118,1818
24.223953,1819
25.680805,1820
25.588055,1821
24.48166,1822
24.746494,1823
25.27021,1824
26.939032,1825
24.391935,1826
23.806906,1827
24.820757,1828
24.842716,1829
27.788837,1830
24.797428,1831
25.698996,1832
23.652538,1833
23.941414,1834
24.920856,1835
23.540005,1836
24.522104,1837
23.833107,1838
24.43862,1839
24.742828,1840
24.395538,1841
24.730618,1842
24.882645,1843
24.428265,1844
24.524761,1845
26.004286,1846
24.862421,1847
24.946127,1848
23.190792,1849
25.733814,1850
23.860851,1851
24.386003,1852
24.203844,1853
22.978252,1854
23.560942,1855
24.573158,1856
27.480526,1857
24.992102,1858
24.22094,1859
23.450417,1860
25.663372,1861
25.529957,1862
24.46117,1863
25.058369,1864
24.998482,1865
25.009613,1866
27.021801,1867
27.095263,1868
25.161968,1869
26.756742,1870
23.759777,1871
